id,doc_id,start_year,report_year,section,text_preview,page_start_num,page_end_num,x,y
Grampian-2021-2022:p0020_007,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"of funding to the IJB by the Scottish Government for a range of purposes including support for COVID-19 expenditure, the Primary Care Improvement Fund, Action 15 Mental Health Workers and the Community Living Change Fun…",20,20,2.7758293,1.8730315
Grampian-2021-2022:p0021_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"1. Financial Performance and Position (cont) 1.2 Grampian Health Board performance against statutory financial targets The results of each of the partner organisations, although consolidated with the main Board accounts…",21,21,1.8330688,2.7919486
Grampian-2021-2022:p0021_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,and report on any variation. Grampian Health Board has successfully achieved all three financial targets for the year reporting an outturn against these set limits as follows: Statutory Financial Targets Limit as set by…,21,21,1.858684,2.7136
Grampian-2021-2022:p0022_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,1. Financial Performance and Position (cont) 1.2 Grampian Health Board performance against statutory financial targets (cont) The Core Revenue Resource Limit for 2021/22 was also adjusted to include the £0.769m surplus…,22,22,2.007428,2.7078156
Grampian-2021-2022:p0022_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"the Scottish Government through their COVID- 19 supplementary funding allocation, recognising that the focus of budget managers was not in the delivery of savings during the period of the Board being on an emergency foo…",22,22,2.1884563,2.8898215
Grampian-2021-2022:p0022_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"and indirect impact of the COVID-19 pandemic on staffing, activity and service levels and do not reflect the cost trends arising from normal operations. The Board received a specific supplementary allocation of £68.8 mi…",22,22,2.2483315,2.9828548
Grampian-2021-2022:p0022_003,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,The IJB’s have agreed that any amounts from this allocation that were not utilised in 2021/22 will be carried forward and used to support system wide COVID-19 recovery and remobilisation efforts for this purpose in 2022…,22,22,2.6021974,2.8320916
Grampian-2021-2022:p0023_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,1. Financial Performance and Position (cont) 1.2 Grampian Health Board performance against statutory financial targets (cont) 1.2.3 Expenditure Analysis (cont) Staff Costs increased by £46.5 million mainly due to the an…,23,23,2.2096853,3.0825768
Grampian-2021-2022:p0023_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,and funding to cover the costs of the pay award and supplementary pay agreement for Health and Social Care staff. Other areas of cost fluctuation over the previous year include a provision for new clinical negligence an…,23,23,2.06186,3.413044
Grampian-2021-2022:p0023_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,in the level of recovery of the cost of clinical negligence claims through the Clinical Negligence and Other Risks Indemnity scheme (CNORIS) and £7.9m other income. The provision for impairment of receivables is quantif…,23,23,1.5555074,3.0149887
Grampian-2021-2022:p0023_004,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"commissioning income from the IJB for those services delivered by the Health Board, as a distinct and separate transaction from the operational expenditure incurred delivering those services.",23,23,2.9022925,3.1475072
Grampian-2021-2022:p0024_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,1. Financial Performance and Position (cont) 1.2 Grampian Health Board performance against statutory financial targets (cont) 1.2.4 Impact of IJBs on Health Board Accounts - pre consolidation (cont) The consequence of t…,24,24,1.495484,2.542631
Grampian-2021-2022:p0024_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,The increase in IJB retained reserves relates partly to an underspend from some core services continuing to operate at reduced capacity throughout the pandemic and partly due to the allocation,24,24,2.8487098,2.2999663
Grampian-2021-2022:p0024_003,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"of funding to the IJB by the Scottish Government for a range of purposes including support for COVID-19 expenditure, the Primary Care Improvement Fund, Action 15 Mental Health Workers and the Community Living Change Fun…",24,24,5.609644,9.222659
Grampian-2021-2022:p0024_004,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,this revaluation on individual assets was some gained value while others were impaired. The impact of those assets subject to an upward movement in valuation was an increase in the revaluation reserve of £28.549 million…,24,24,5.6451817,9.270303
Grampian-2021-2022:p0024_005,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"of impairment on those assets subject to a downward movement in valuation, after utilising any available revaluation reserve, was £0.403 million (2020/21: £1.261 million impairment) and this was charged to net operating…",24,24,5.722641,9.386403
Grampian-2021-2022:p0025_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,1. Financial Performance and Position (cont) 1.2 Grampian Health Board performance against statutory financial targets (cont) 1.2.7 Infrastructure and Non-Current Assets The Board delivered a programme of infrastructure…,25,25,1.3691027,4.0846834
Grampian-2021-2022:p0025_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,Cornhill Hospital; o £1.3m to complete the upgrade of ward 7 at Dr Grays Hospital; o £0.1m to complete improvements to the Birthing Unit at Dr Grays Hospital; o £0.7m to complete the programme of COVID-19 related improv…,25,25,1.3753307,4.0910187
Grampian-2021-2022:p0026_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,1. Financial Performance and Position (cont) 1.2 Grampian Health Board performance against statutory financial targets (cont) 1.2.6 Infrastructure and Non-Current Assets (cont) o £1.1m for patient monitors across a numb…,26,26,1.3737528,4.080788
Grampian-2021-2022:p0026_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"services for the Countesswells Community; o £0.7m on the spaces for people project; and o £0.6m on project direct staffing support. 2. Fraud, Bribery and Corruption NHS Grampian has a zero tolerance for fraud, bribery o…",26,26,-1.4151558,2.593322
Grampian-2021-2022:p0027_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"2. Fraud Bribery and Corruption (cont) In the year to December 2019, the extrapolation of the sample results for Grampian indicated that the level of income from dental and ophthalmic charges could potentially have been…",27,27,-1.603731,2.4168918
Grampian-2021-2022:p0027_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"paid within 30 days. In 2021/22 85% of invoices by value (2020/21 92%) and 75% of invoices by volume (2020/21 91%) were paid within 10 days. The small drop in payment performance compared to the prior year, reflects a r…",27,27,-1.9602373,-2.9183447
Grampian-2021-2022:p0027_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"characteristics”, as defined by the Equality Act 2010 are: race, disability, age, sex (male or female), sexual orientation, gender reassignment, pregnancy and maternity, marriage and civil partnership and religion or be…",27,27,-1.9189941,-2.9882696
Grampian-2021-2022:p0028_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,4. Social Matters (cont) o Promotions o Disciplinary action o Information on the Gender balance for qualifying non-Executive Health Board posts. - An NHS Grampian Equality Outcomes Report 2021-2025 This details what NHS…,28,28,-1.9698805,-3.0244246
Grampian-2021-2022:p0028_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"2021/22, over 2,000 NHS Grampian staff received Equality and Diversity Training by TEAMS at a level appropriate to their role in the organisation. All training is recorded and feeds into the Personal Development Plans o…",28,28,-2.2327266,-3.4925733
Grampian-2021-2022:p0028_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,trafficked. A number of people have been rescued from the misery of Human Trafficking in 2021/22 due to staff being alert to the signs of Human Trafficking and taking immediate action. Dedicated Seminars A number of ded…,28,28,-2.280914,-3.5899591
Grampian-2021-2022:p0029_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"4. Social Matters (cont) In recent years, special emphasis has been given to meeting the needs of New Syrian Scots who have settled in Grampian. More recently, in the last 12 months, a great deal of work has been ongoin…",29,29,-2.267709,-3.6578355
Grampian-2021-2022:p0029_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"at least 5 involvement and consultation events with our local ethnic communities every year. These have been carried out on a joint basis with the Grampian Regional Equality Council. On average, over 170 members of our…",29,29,-2.238808,-3.6454513
Grampian-2021-2022:p0029_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"health related issues. In 2021/22, we continued to put in a massive effort to ensure that accurate and authoritative local information has been available on COVID-19 precautions and vaccination arrangements. This inform…",29,29,-1.9601774,-3.1093721
Grampian-2021-2022:p0030_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"4. Social Matters (cont) Disability It is well known that at a national level, COVID-19 and the lockdown have had a disproportionately severe impact on disabled people. However, there is no local information available o…",30,30,-1.5276797,-2.6561136
Grampian-2021-2022:p0031_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"5. Performance against Key National Treatment Targets (cont) 5.1 Responding to COVID-19 (cont) In particular, the pressures on Emergency Departments (ED) during the year were well publicised across the NHS in Scotland a…",31,31,0.37119046,-0.4214276
Grampian-2021-2022:p0031_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"services. Within NHS Grampian the three main phases of our response comprised Operation Rainbow (April to May 2020), Operation Snowdrop (January to March 2021) and Operation Iris (December to March 2022). Operation Iris…",31,31,0.47710124,-0.44442165
Grampian-2021-2022:p0031_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,Hospital occupancy - Planned care - Mental Health - Unscheduled care 5.2.1 Hospital Occupancy The activity levels in all the hospital sites has fluctuated significantly during the year reflecting the whole system pressu…,31,31,-0.07824795,-0.3504207
Grampian-2021-2022:p0032_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"5. Performance against Key National Treatment Targets (cont) 5.2 Impact of COVID-19 (cont) 5.2.1 Hospital Occupancy (cont) In line with our remobilisation plans, access to most health and social care services has recomm…",32,32,-0.06735485,-0.3538279
Grampian-2021-2022:p0032_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"closures in January also had a knock on impact through the hospital system, resulting in an increase in hospital percentage bed occupancy. Throughout the year, the intensive care unit also had to adapt and increase capa…",32,32,-0.10851332,-0.34905645
Grampian-2021-2022:p0033_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,5. Performance against Key National Treatment Targets (cont) 5.2 Impact of COVID-19 (cont) 5.2.2 Planned Care The need to establish capacity to support emergency and COVID-19 admissions required significant changes in t…,33,33,-0.27209255,-0.24234113
Grampian-2021-2022:p0034_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,5. Performance against Key National Treatment Targets (cont) 5.2 Impact of COVID-19 (cont) 5.2.2 Planned Care (cont) Outpatients The Board rapidly implemented remote consulting using the Near Me technology in the early…,34,34,-0.2998832,-0.28336856
Grampian-2021-2022:p0034_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,position has been maintained in the current year but not significantly improved as a result of the system operating with bed capacity lower than pre-COVID-19 and the continuing impact of unscheduled care and COVID-19 ad…,34,34,-0.4417185,-0.114004165
Grampian-2021-2022:p0034_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,their health. Patients waiting over 52 weeks (~4k) have also been contacted and invited to feedback on the quality of life impact on them to inform how we can reflect their needs into our remobilisation planning. The fe…,34,34,-0.5245327,-0.09645242
Grampian-2021-2022:p0035_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,5. Performance against Key National Treatment Targets (cont) 5.2 Impact of COVID-19 (cont) 5.2.2 Planned Care (cont) Cancer performance against the 31 day standard has remained above 90% but below the 95% target for the…,35,35,-0.2806597,-0.27865732
Grampian-2021-2022:p0035_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"years, with the main changes being the uncertainty regarding available bed capacity due to ongoing COVID-19 admissions and other restrictions required to maintain a safe environment for patients and staff. We continue t…",35,35,-0.037992056,-0.3853985
Grampian-2021-2022:p0035_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"provision – Royal Cornhill Hospital Access for inpatient services was protected, with adaption required to the bed base to meet COVID-19 requirements and the final stages of the ligature reduction programme at Royal Cor…",35,35,-0.051614802,-0.40550947
Grampian-2021-2022:p0036_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,5. Performance against Key National Treatment Targets (cont) 5.2 Impact of COVID-19 (cont) 5.2.3 Mental Health (cont) Source: Tableau (Access to Hospital Services – mental health) Child Adolescent Mental Health Services…,36,36,0.061769668,-0.30265188
Grampian-2021-2022:p0037_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,"5. Performance against Key National Treatment Targets (cont) 5.2 Impact of COVID-19 (cont) 5.2.3 Mental Health (cont) In terms of the psychological Source: Tableau (All Ages PT and CAMHS reports) therapies, access to se…",37,37,0.0986572,-0.3367631
Grampian-2021-2022:p0037_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,detailed surge plan which was developed to address predicted unscheduled care activity and the impact of the new COVID-19 variants. Throughout the period of the pandemic response we have developed a number of escalation…,37,37,0.37221438,-0.4105045
Grampian-2021-2022:p0037_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,involvement of key partners such as Scottish Ambulance Service (SAS) has three main components that are supported by our already established system visualisation tools: - System Pressure Levels defined by key objective…,37,37,0.5862226,-0.36996758
Grampian-2021-2022:p0038_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,5. Performance against Key National Treatment Targets (cont) 5.2 Impact of COVID-19 (cont) 5.2.4 Unscheduled Care (cont) - Specified actions for each operational area - at each pressure level a pre-defined action card d…,38,38,0.13320339,-0.37733495
Grampian-2021-2022:p0038_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,can also explicitly be to provide mutual aid from one part of our system to another. - Detailed business continuity plans and operational procedures - each action point to either a business continuity plan or standard o…,38,38,0.21714121,-0.37074563
Grampian-2021-2022:p0038_002,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,to discharge the 4hour ED performance has been significantly lower than in prior years. The performance in Grampian is being experienced across most health boards in the UK as a result of the requirements to operate in…,38,38,-0.11288534,0.4866466
Grampian-2021-2022:p0039_000,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,6. Sustainability and the Environment The Climate Change (Scotland) Act 2009 originally set out measures adopted by the Scottish Government to reduce emissions in Scotland by at least 80% by 2050. The Climate Change (Em…,39,39,-0.038490474,5.022899
Grampian-2021-2022:p0039_001,Grampian-2021-2022,2021,2022,PERFORMANCE REPORT,prior requirement for public bodies to publish individual sustainability reports. Further information on the Scottish Government’s approach can be found in the Climate Change Plan 2018-2032 while national reports can be…,39,39,-0.13210735,5.1010523
Grampian-2021-2022:p0040_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,1. Naming Convention NHS Grampian is the common name of Grampian Health Board. NHS Grampian Endowment Funds is the common name for the Grampian Health Board Endowment Funds. 2. Date of Issue The Accountable Officer auth…,40,40,-0.05457841,3.4367728
Grampian-2021-2022:p0040_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"each IJB is considered to be a Joint Venture and under IAS 28 – Investments in Associates and Joint arrangements, the basis of consolidation used is the equity method of accounting. The Annual Accounts and Notes have be…",40,40,-3.8236496,4.641618
Grampian-2021-2022:p0040_002,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"to 2021/22, the Auditor General appointed Gillian Woolman, Audit Director, Audit Scotland, to undertake the audit of Grampian Health Board. The original 5-year term of the appointment was extended by a further year on 9…",40,40,-3.7379646,4.5610023
Grampian-2021-2022:p0041_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"5. Appointment of Auditor (cont) The Trustees of NHS Grampian Endowment Funds appointed Azets as external auditor, for the financial year 2021/22. 6. Role of the Board Grampian Health Board was established in 1972 under…",41,41,0.031696785,1.9277092
Grampian-2021-2022:p0041_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,experience of their local NHS system; f) promote integrated health and community planning by working closely with other local organisations; and g) provide a single focus of accountability for the performance of the loc…,41,41,0.09751215,2.4911644
Grampian-2021-2022:p0041_002,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"any other matters relating to the health service as the trustees see fit. Under the terms of the Public Bodies (Joint Working) (Scotland) Act 2014, three Integration Joint Boards (IJBs), Moray, Aberdeen City and Aberdee…",41,41,0.77374816,2.6080444
Grampian-2021-2022:p0042_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,7. Board Membership Board members are selected and appointed through the public appointment process on the basis of their current organisational roles and/or particular expertise which enables them to contribute to the…,42,42,-2.9441795,0.6522364
Grampian-2021-2022:p0042_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"with the Board’s Standing Orders. Professor Lynch resigned her position as Board Chair with effect from 31 December 2021 on health grounds, and Dr Tomlinson was approved by Scottish Ministers to continue to act as Inter…",42,42,-2.9554718,0.6436031
Grampian-2021-2022:p0042_002,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,Donald Ms Joyce Duncan Councillor Ryan Houghton (from 25 May 2021 to 30 April 2022) Miss Rachael Little Councillor Shona Morrison (to 30 April 2022) Mr Roderick Murray (from 15 April 2021) Mr Jonathan Passmore (to 14 Ap…,42,42,-2.9544334,0.5592591
Grampian-2021-2022:p0043_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,Dr June Brown was appointed to the Board as Executive Nurse Director on 1 July 2021. Prior to this Dr Brown was Interim Nurse Director from 2 November 2020. Mr Alan Gray resigned as Director of Finance on 31 March 2022.…,43,43,-3.2203064,0.61515576
Grampian-2021-2022:p0043_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,The Board members’ responsibilities in relation to the accounts are set out in a statement on page 44 below. 8. Board Members’ Interests The Register of Interests of Board Members may be inspected by members of the publ…,43,43,-3.297007,0.90032125
Grampian-2021-2022:p0043_002,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"member of an IJB that required disclosure in the accounts under IAS 24. 9. Disclosure of Information to Auditor The directors who held office at the date of approval of this Directors’ Report confirm that, so far as the…",43,43,-2.2523975,3.2620676
Grampian-2021-2022:p0043_003,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"Sections 31 and 32 of the Public Services Reform (Scotland) Act 2010 impose duties on NHS Grampian to publish information on expenditure, economic sustainability and efficiency as soon as is reasonably practicable after…",43,43,-2.2990482,3.29701
Grampian-2021-2022:p0044_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"12. Personal Data Related Incidents NHS Grampian formally reported personal data related incidents to the Information Commissioners Office (ICO) on 26 occasions during 2021/22 (2020/21 25). Of these, 14 did not meet the…",44,44,-2.4624436,3.4408376
Grampian-2021-2022:p0044_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"the Principal Accountable Officer (PAO) of the Scottish Government has appointed me as Accountable Officer of Grampian Health Board. This designation carries with it, responsibility for: ▪ The propriety and regularity o…",44,44,-4.9551444,4.2418985
Grampian-2021-2022:p0044_002,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"Prepare the accounts on a going concern basis. I confirm that the Annual Report and Accounts as a whole are fair, balanced and reasonable and take personal responsibility for the Annual Report and Accounts and the judge…",44,44,-4.88318,4.081076
Grampian-2021-2022:p0045_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"iii) STATEMENT OF HEALTH BOARD MEMBERS’ RESPONSIBILITIES IN RESPECT OF THE ACCOUNTS Under the National Health Service (Scotland) Act 1978, the Health Board is required to prepare accounts in accordance with the directio…",45,45,-4.5485487,3.8211546
Grampian-2021-2022:p0045_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,concern basis unless it is inappropriate to presume that the Health Board will continue to operate. The Health Board members are responsible for ensuring that proper accounting records are maintained which disclose with…,45,45,-4.466702,3.6975775
Grampian-2021-2022:p0046_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"iv) GOVERNANCE STATEMENT 1. Strategic Vision, Themes and Values The Grampian Clinical Strategy for 2016-2021 set out our aspiration to improve population health and health equality. The Board is now looking ahead, beyon…",46,46,1.7475995,-0.5075716
Grampian-2021-2022:p0046_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"strategic vision and values which are detailed below: The Board works closely with a range of key stakeholders, including the general public, our staff, independent primary care practitioners, local authorities, third s…",46,46,2.2054863,-0.5053065
Grampian-2021-2022:p0047_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"➢ strategy development and implementation; ➢ resource allocation; ➢ implementation of the Annual Operational Plan; and ➢ performance management. In addition, as explained in the Directors’ Report on page 40, all Board m…",47,47,0.2943375,2.7464366
Grampian-2021-2022:p0047_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"care services to each IJB. The delegation of services is governed by an integration scheme agreed by both partners and Executive Director and Non-Executive members of Grampian Health Board are appointed, to represent th…",47,47,3.0076053,0.5910607
Grampian-2021-2022:p0047_003,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,of control over each IJB is shared equally between Grampian Health Board and the relevant Local Authority. The Board’s performance management arrangements reflect those services delegated to the IJBs and the,47,47,2.9217103,0.8957039
Grampian-2021-2022:p0047_004,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,Chief Officers of each IJB attend each meeting of Grampian Health Board and each of the Board’s key Governance Committees as required. The Board operates within an assurance framework which delegates specific governance…,47,47,-2.4767516,0.46066755
Grampian-2021-2022:p0047_005,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"treatment of staff across the local NHS system, including remuneration issues, where they are not already covered by existing arrangements at national level. The Committee also oversees the implementation of the Staff G…",47,47,-2.65508,0.3884222
Grampian-2021-2022:p0048_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,Remuneration Committee The Remuneration Committee’s main duties are as follows: ➢ Ensuring that arrangements are in place to comply with NHS Grampian policy and Scottish Government direction and guidance for determining…,48,48,-3.0784976,-0.51428163
Grampian-2021-2022:p0048_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"other staff groups, e.g. discretionary points for medical consultants. Membership : Ms Joyce Duncan (Chair), Mrs Rhona Atkinson, Miss Rachael Little, Professor Lynda Lynch (to 31 December 2021) and Mr Sandy Riddell. The…",48,48,-2.613684,1.1200022
Grampian-2021-2022:p0048_002,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"Donald (from 24 April 2021), Miss Rachael Little and Dr John Tomlinson. Performance Governance Committee The Performance Governance Committee (PGC) monitors and supports performance management arrangements across NHS Gr…",48,48,-2.6546829,1.1110524
Grampian-2021-2022:p0049_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"Engagement and Participation Committee The Engagement and Participation Committee’s role is to provide strategic direction, quality assurance and monitoring of progress on all aspects of engagement and participation wit…",49,49,-2.0631108,0.85134953
Grampian-2021-2022:p0049_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"Alan Gray (to 31 March 22), Professor Siladitya Bhattacharya, Cllr Ryan Houghton (from 10 June 2021), Miss Rachael Little and Dr John Tomlinson. 3. Scope of Responsibility As Accountable Officer, I am responsible for ma…",49,49,3.0317278,-1.2543194
Grampian-2021-2022:p0049_002,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"my responsibilities as Accountable Officer, the following governance arrangements and processes are embedded as part of our operating environment; as reflected in this statement these arrangements were adapted during 20…",49,49,2.4337142,-1.2355756
Grampian-2021-2022:p0050_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"- Scheme of Delegation, Standing Orders and Standing Financial Instructions approved by the Board are subject to regular review to assess whether they are relevant and fully reflective of both best practice and mandator…",50,50,2.5110111,-1.5613436
Grampian-2021-2022:p0050_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"the chairs of the performance governance, engagement and participation, staff governance, clinical governance, audit committee and from the Chair of the Endowment Trustees concerning any significant matters on governanc…",50,50,2.1724849,-1.4506761
Grampian-2021-2022:p0050_002,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,staff partnership forum with staff side representation embedded in all key management teams and a dedicated full-time Employee Director who is a member of the Board; - Regular review of priorities for infrastructure inv…,50,50,2.2924082,-1.3389943
Grampian-2021-2022:p0051_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,through participation by the IJB Board members and the Chief Executives of each of the partner organisations in the regular meetings between the Chief Executives of all Public Sector organisations in Grampian and perfor…,51,51,3.08969,0.21653026
Grampian-2021-2022:p0051_002,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,review meetings with each IJB Chief Officer to further develop and drive improvement through integrated service delivery; - A patient feedback service to record and investigate complaints and policies to protect employe…,51,51,1.9983867,-1.1483513
Grampian-2021-2022:p0051_003,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"as described in the Scottish Government’s Interim Director of Health Finance and Governance letter of 18 November 2020. A revised version of the NHS Scotland Blueprint for Good Governance was issued in May 2021, encoura…",51,51,2.040489,-0.9699292
Grampian-2021-2022:p0051_004,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"being held virtually with a formal agenda and papers, and an assurance report to the Board after each committee meeting, - maintain the previous cycle of Endowment Committee meetings, with meetings to be held virtually.…",51,51,2.3122978,-0.7122506
Grampian-2021-2022:p0052_000,Grampian-2021-2022,2021,2022,A) CORPORATE GOVERNANCE REPORT,"4.1.1 Board governance during Operation Iris December 2021 – April 2022 The Board held an additional Board meeting in November 2021, in closed session, to consider and comment on the proposed arrangements for management…",52,52,1.8109201,-1.0865681
Grampian-2021-2022:p0052_001,Grampian-2021-2022,2021,2022,A) CORPORATE GOVERNANCE REPORT,"in its regular cycle of meetings, but with an agenda for the February 2022 meeting that focused on ensuring that resources were being deployed in an effective manner to deal with the challenges of Omicron and severe pre…",52,52,1.8561136,-0.7223326
Grampian-2021-2022:p0052_002,Grampian-2021-2022,2021,2022,A) CORPORATE GOVERNANCE REPORT,regular discussions (with local authority CEs) Grampian Area Clinical Forum (GAPF) Monthly meetings Clinical Board Monthly meetings Area Clinical Forum Monthly meetings Board briefings As required 4.2 Revised management…,52,52,1.4688444,-0.64590836
Grampian-2021-2022:p0053_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,4. Board Governance Arrangements (cont) 4.2 Revised management arrangements implemented to respond to COVID-19 (cont) These plans set out in detail the arrangements implemented as part of our whole system response to CO…,53,53,1.3563336,-0.8447371
Grampian-2021-2022:p0054_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"4. Board Governance Arrangements (cont) 4.2 Revised management arrangements implemented to respond to COVID-19 (cont) 4.2.1 Portfolios The new model was a portfolio and system leadership model, linked to development of…",54,54,2.7401621,-1.9954011
Grampian-2021-2022:p0055_000,Grampian-2021-2022,2021,2022,DRAFT V4,"Draft V4 ~""ss«s2.s < = = “““""“<—““*ee# @ @& @ ee ee eo we ee ee ee ee | ‘ ' a = arcs _ oasis - Strategic -———=— =e = - 7. -———<—<—-—-—=— 7 ! ‘ \ , F ” A. ' is Wider 1 Cohort x | | cualtvandsofety : 1s othe NHS Partnars…",55,55,1.8879044,-1.5281011
Grampian-2021-2022:p0056_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,"4. Board Governance Arrangements (cont) 4.2 Revised management arrangements implemented to respond to COVID-19 (cont) 4.2.2 Adoption of daily, weekly and fortnightly system meetings and G-OPES: The system leadership mod…",56,56,2.7540739,-2.0380628
Grampian-2021-2022:p0057_000,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,4. Board Governance Arrangements (cont) 4.2 Revised management arrangements implemented to respond to COVID-19 (cont) 4.2.3 Commencement of Operation Iris and G-OPES:(cont) Risks to delivering the objectives are managed…,57,57,2.8559334,-2.1487255
Grampian-2021-2022:p0057_001,Grampian-2021-2022,2021,2022,ACCOUNTABILITY REPORT,against each other and using a risk and ethical based approach to reach a better overall position. Decisions about the derogations applied using G-OPES are taken by the system leadership. Regular daily or weekly meeting…,57,57,1.3928998,-0.8621964
